Topic,Category,Title,Url,Author,Date
Thời sự,Chính trị,Từ bộ trưởng hạ cánh không an toàn đến chuyện cán bộ 'bỏ túi',https://vietnamnet.vn/tu-bo-truong-ha-canh-khong-an-toan-den-chuyen-can-bo-bo-tui-356031.html,,"
                            13/02/2017   03:05 (GMT+07:00)
                        "
Thời sự,Chống tham nhũng,Tài sản của Thứ trưởng Kim Thoa: Kiểm tra sẽ ra sự thật,https://vietnamnet.vn/tai-san-cua-thu-truong-kim-thoa-kiem-tra-se-ra-su-that-356086.html,,"
                            13/02/2017   07:27 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng thăm một số cơ sở sản xuất ở Bắc Ninh,https://vietnamnet.vn/thu-tuong-tham-mot-so-co-so-san-xuat-o-bac-ninh-356046.html,,"
                            12/02/2017   16:38 (GMT+07:00)
                        "
Thời sự,Chính trị,Chủ tịch nước cắt băng khánh thành đền thờ Mai Hắc Đế,https://vietnamnet.vn/chu-tich-nuoc-cat-bang-khanh-thanh-den-tho-mai-hac-de-356042.html,,"
                            12/02/2017   18:04 (GMT+07:00)
                        "
Thời sự,Chính trị,Bộ trưởng Nội vụ: Một số nơi ngại va chạm trong tinh giản biên chế,https://vietnamnet.vn/bo-truong-noi-vu-mot-so-noi-ngai-va-cham-trong-tinh-gian-bien-che-356250.html,,"
                            14/02/2017   03:06 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng chấp thuận chủ trương đầu tư sân golf ở Cam Ranh,https://vietnamnet.vn/thu-tuong-chap-thuan-chu-truong-dau-tu-san-golf-o-cam-ranh-356220.html,,"
                            13/02/2017   17:09 (GMT+07:00)
                        "
Thời sự,Chính trị,Bí thư Thăng: 'Khởi động lại dự án đường ống nước Tây Ninh-TPHCM',https://vietnamnet.vn/bi-thu-thang-khoi-dong-lai-du-an-duong-ong-nuoc-tay-ninh-tphcm-356055.html,,"
                            12/02/2017   17:31 (GMT+07:00)
                        "
Thời sự,Chính trị,'Bộ trưởng ngại lên tiếng thì báo cáo Thủ tướng',https://vietnamnet.vn/bo-truong-ngai-len-tieng-thi-bao-cao-thu-tuong-356329.html,,"
                            14/02/2017   10:17 (GMT+07:00)
                        "
Thời sự,Chính trị,"Chủ nhiệm UB Kiểm tra TƯ: Nhìn thẳng sự thật, không né tránh",https://vietnamnet.vn/chu-nhiem-ub-kiem-tra-tu-nhin-thang-su-that-khong-ne-tranh-356208.html,,"
                            13/02/2017   16:07 (GMT+07:00)
                        "
Thời sự,Chính trị,"Bí thư Hà Nội: 'Đốt đuốc' đi tìm người có tài, có tâm",https://vietnamnet.vn/bi-thu-ha-noi-dot-duoc-di-tim-nguoi-co-tai-co-tam-356422.html,,"
                            14/02/2017   18:07 (GMT+07:00)
                        "
Thời sự,Chính trị,Đến năm 2020 giảm 5% tổng số vụ phạm tội hình sự,https://vietnamnet.vn/den-nam-2020-giam-5-tong-so-vu-pham-toi-hinh-su-356640.html,,"
                            15/02/2017   19:02 (GMT+07:00)
                        "
Thời sự,Chính trị,Bộ trưởng Văn hóa trần tình về lễ hội biến tướng,https://vietnamnet.vn/bo-truong-van-hoa-tran-tinh-ve-le-hoi-bien-tuong-356367.html,,"
                            14/02/2017   13:16 (GMT+07:00)
                        "
Thời sự,Chính trị,Chủ tịch nước chúc thọ nguyên Tổng bí thư Đỗ Mười tròn 100 tuổi,https://vietnamnet.vn/chu-tich-nuoc-chuc-tho-nguyen-tong-bi-thu-do-muoi-tron-100-tuoi-354320.html,,"
                            01/02/2017   11:17 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng ký quyết định nghỉ hưu với một số cán bộ,https://vietnamnet.vn/thu-tuong-ky-quyet-dinh-nghi-huu-voi-mot-so-can-bo-356451.html,,"
                            14/02/2017   20:01 (GMT+07:00)
                        "
Thời sự,An toàn giao thông,Chủ tịch Hà Nội dự lễ ra quân của Cảnh sát giao thông,https://vietnamnet.vn/chu-tich-ha-noi-du-le-ra-quan-cua-canh-sat-giao-thong-354321.html,,"
                            01/02/2017   11:55 (GMT+07:00)
                        "
Thời sự,Chính trị,"Báo chí phải khơi dậy sáng tạo, hiến kế tháo gỡ vướng mắc",https://vietnamnet.vn/bao-chi-phai-khoi-day-sang-tao-hien-ke-thao-go-vuong-mac-356641.html,,"
                            15/02/2017   19:10 (GMT+07:00)
                        "
Thời sự,Chính trị,Không để những vấn đề báo chí nêu rơi vào quên lãng,https://vietnamnet.vn/khong-de-nhung-van-de-bao-chi-neu-roi-vao-quen-lang-355150.html,,"
                            07/02/2017   13:22 (GMT+07:00)
                        "
Thời sự,Chính trị,Bí thư Thăng chỉ đạo ngăn chặn bảo kê thu mua sữa tại Củ Chi,https://vietnamnet.vn/bi-thu-thang-chi-dao-ngan-chan-bao-ke-thu-mua-sua-tai-cu-chi-354502.html,,"
                            02/02/2017   08:09 (GMT+07:00)
                        "
Thời sự,Chính trị,Chủ tịch nước dự giao ban phối hợp ngành Tư pháp-Nội chính TƯ,https://vietnamnet.vn/chu-tich-nuoc-du-giao-ban-phoi-hop-nganh-tu-phap-noi-chinh-tu-356648.html,,"
                            15/02/2017   19:55 (GMT+07:00)
                        "
Thời sự,Chính trị,Chủ tịch nước Trần Đại Quang viết về Tổng Bí thư Trường Chinh,https://vietnamnet.vn/chu-tich-nuoc-tran-dai-quang-viet-ve-tong-bi-thu-truong-chinh-355221.html,,"
                            07/02/2017   16:37 (GMT+07:00)
                        "
Thời sự,,"Nhân sự mới Văn phòng Chính phủ, Bộ Tài chính",https://vietnamnet.vn/nhan-su-moi-van-phong-chinh-phu-bo-tai-chinh-355261.html,,"
                            07/02/2017   19:46 (GMT+07:00)
                        "
Thời sự,Chính trị,Bộ trưởng TT&TT: Người tốt xuất hiện quá ít trên báo,https://vietnamnet.vn/bo-truong-tttt-nguoi-tot-xuat-hien-qua-it-tren-bao-355133.html,,"
                            07/02/2017   13:25 (GMT+07:00)
                        "
Thời sự,Chính trị,"Bộ trưởng Y tế: Dự phòng tuyến dưới sáp nhập, TƯ vẫn đứng yên",https://vietnamnet.vn/bo-truong-y-te-du-phong-tuyen-duoi-sap-nhap-tu-van-dung-yen-355435.html,,"
                            08/02/2017   20:22 (GMT+07:00)
                        "
Thời sự,Chính trị,Tổng bí thư dâng hương tưởng niệm Tổng bí thư Trường Chinh,https://vietnamnet.vn/tong-bi-thu-dang-huong-tuong-niem-tong-bi-thu-truong-chinh-355443.html,,"
                            08/02/2017   21:59 (GMT+07:00)
                        "
Thời sự,Chính trị,Ông Đỗ Đức Duy được bầu làm Chủ tịch tỉnh Yên Bái,https://vietnamnet.vn/ong-do-duc-duy-duoc-bau-lam-chu-tich-tinh-yen-bai-355428.html,,"
                            08/02/2017   17:43 (GMT+07:00)
                        "
Thời sự,Chính trị,Thứ trưởng Bộ Xây dựng về làm Phó bí thư Yên Bái,https://vietnamnet.vn/thu-truong-bo-xay-dung-ve-lam-pho-bi-thu-yen-bai-355344.html,,"
                            08/02/2017   11:48 (GMT+07:00)
                        "
Thời sự,Chính trị,"Tổng bí thư của đổi mới có trái tim trong sáng, tri thức uyên thâm",https://vietnamnet.vn/tong-bi-thu-cua-doi-moi-co-trai-tim-trong-sang-tri-thuc-uyen-tham-355541.html,,"
                            09/02/2017   12:27 (GMT+07:00)
                        "
Thời sự,Chính trị,Không phát hiện trường hợp nào nhận quà Tết trái quy định,https://vietnamnet.vn/khong-phat-hien-truong-hop-nao-nhan-qua-tet-trai-quy-dinh-355436.html,,"
                            08/02/2017   19:48 (GMT+07:00)
                        "
Thời sự,Chính trị,'Phẩm chất của Tổng bí thư Trường Chinh rất cần trong mọi thời đại',https://vietnamnet.vn/pham-chat-cua-tong-bi-thu-truong-chinh-rat-can-trong-moi-thoi-dai-355519.html,,"
                            09/02/2017   10:50 (GMT+07:00)
                        "
Thời sự,Chính trị,"Lần đầu tiên Thủ tướng Việt, Lào chủ trì họp Ủy ban liên chính phủ",https://vietnamnet.vn/lan-dau-tien-thu-tuong-viet-lao-chu-tri-hop-uy-ban-lien-chinh-phu-355389.html,,"
                            08/02/2017   15:57 (GMT+07:00)
                        "
Thời sự,Chính trị,Chủ tịch nước tiếp Thủ tướng Lào,https://vietnamnet.vn/chu-tich-nuoc-tiep-thu-tuong-lao-355433.html,,"
                            08/02/2017   19:00 (GMT+07:00)
                        "
Thời sự,Chính trị,Nguyên Chủ tịch Hội nông dân ở Hậu Giang bị khai trừ Đảng,https://vietnamnet.vn/nguyen-chu-tich-hoi-nong-dan-o-hau-giang-bi-khai-tru-dang-355599.html,,"
                            09/02/2017   16:29 (GMT+07:00)
                        "
Thời sự,Chính trị,Tổng bí thư tiếp Thủ tướng Lào,https://vietnamnet.vn/tong-bi-thu-tiep-thu-tuong-lao-355276.html,,"
                            07/02/2017   23:00 (GMT+07:00)
                        "
Thời sự,Chính trị,Bộ Công an: Không thể 'chạy' số định danh cá nhân đẹp,https://vietnamnet.vn/bo-cong-an-khong-the-chay-so-dinh-danh-ca-nhan-dep-355630.html,,"
                            09/02/2017   18:37 (GMT+07:00)
                        "
Thời sự,Quốc phòng,'Báo quân đội là lực lượng nòng cốt của báo chí cách mạng VN',https://vietnamnet.vn/bao-quan-doi-la-luc-luong-nong-cot-cua-bao-chi-cach-mang-vn-355768.html,,"
                            10/02/2017   13:49 (GMT+07:00)
                        "
Thời sự,An toàn giao thông,Yêu cầu gấp của Phó Thủ tướng về mở rộng Tân Sơn Nhất,https://vietnamnet.vn/yeu-cau-gap-cua-pho-thu-tuong-ve-mo-rong-tan-son-nhat-355641.html,,"
                            09/02/2017   19:55 (GMT+07:00)
                        "
Thời sự,Chính trị,Bộ trưởng Tô Lâm kiểm tra công tác sẵn sàng chiến đấu của Công an HN,https://vietnamnet.vn/bo-truong-to-lam-kiem-tra-cong-tac-san-sang-chien-dau-cua-cong-an-hn-353521.html,,"
                            23/01/2017   18:13 (GMT+07:00)
                        "
Thời sự,Chính trị,"Xử lý tổ chức, cá nhân cung cấp nội dung xấu độc trên mạng",https://vietnamnet.vn/xu-ly-to-chuc-ca-nhan-cung-cap-noi-dung-xau-doc-tren-mang-353502.html,,"
                            23/01/2017   17:44 (GMT+07:00)
                        "
Thời sự,Quốc hội,Xóa tư cách nguyên Bộ trưởng Công thương với ông Vũ Huy Hoàng,https://vietnamnet.vn/xoa-tu-cach-nguyen-bo-truong-cong-thuong-voi-ong-vu-huy-hoang-353506.html,,"
                            23/01/2017   17:06 (GMT+07:00)
                        "
Thời sự,Chính trị,Chính phủ phục vụ phát triển DN chứ không phải chỉ hỗ trợ,https://vietnamnet.vn/chinh-phu-phuc-vu-phat-trien-dn-chu-khong-phai-chi-ho-tro-355570.html,,"
                            09/02/2017   15:11 (GMT+07:00)
                        "
Thời sự,Chính trị,UB Kiểm tra TƯ kiểm tra bổ sung về tài chính BCĐ Tây Nam Bộ,https://vietnamnet.vn/ub-kiem-tra-tu-kiem-tra-bo-sung-ve-tai-chinh-bcd-tay-nam-bo-353531.html,,"
                            23/01/2017   19:36 (GMT+07:00)
                        "
Thời sự,Chính trị,Công an TPHCM sắp ra mắt đội đặc nhiệm phía Nam,https://vietnamnet.vn/cong-an-tphcm-sap-ra-mat-doi-dac-nhiem-phia-nam-353516.html,,"
                            23/01/2017   20:30 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng nêu giải pháp chống ùn tắc giao thông TP.HCM,https://vietnamnet.vn/thu-tuong-neu-giai-phap-chong-un-tac-giao-thong-tphcm-353537.html,,"
                            23/01/2017   20:34 (GMT+07:00)
                        "
Thời sự,Chính trị,"Chính phủ ngăn chặn 'tự diễn biến', 'tự chuyển hóa' trong nội bộ",https://vietnamnet.vn/chinh-phu-ngan-chan-tu-dien-bien-tu-chuyen-hoa-trong-noi-bo-355637.html,,"
                            09/02/2017   22:09 (GMT+07:00)
                        "
Thời sự,Chính trị,Tiếp tục tăng cường sự lãnh đạo của Đảng với an toàn thực phẩm,https://vietnamnet.vn/tiep-tuc-tang-cuong-su-lanh-dao-cua-dang-voi-an-toan-thuc-pham-353546.html,,"
                            24/01/2017   00:22 (GMT+07:00)
                        "
Thời sự,Chính trị,Tiệc xuân ấm cúng của Thủ tướng với đoàn ngoại giao,https://vietnamnet.vn/tiec-xuan-am-cung-cua-thu-tuong-voi-doan-ngoai-giao-353542.html,,"
                            23/01/2017   22:07 (GMT+07:00)
                        "
Thời sự,Chính trị,Chủ tịch MTTQ hứa học chữ 'độ' của nguyên Tổng bí thư,https://vietnamnet.vn/chu-tich-mttq-hua-hoc-chu-do-cua-nguyen-tong-bi-thu-353540.html,,"
                            23/01/2017   22:41 (GMT+07:00)
                        "
Thời sự,Chính trị,Kỷ luật Thứ trưởng Công thương Hồ Thị Kim Thoa,https://vietnamnet.vn/ky-luat-thu-truong-cong-thuong-ho-thi-kim-thoa-353600.html,,"
                            24/01/2017   13:14 (GMT+07:00)
                        "
Thời sự,Chính trị,"Lãnh đạo Đảng, Nhà nước viếng Chủ tịch Hồ Chí Minh",https://vietnamnet.vn/lanh-dao-dang-nha-nuoc-vieng-chu-tich-ho-chi-minh-353783.html,,"
                            25/01/2017   10:37 (GMT+07:00)
                        "
Thời sự,Chính trị,"Giữa đêm, Bí thư Thăng điện thoại Chủ tịch Hà Giang hỏi giá cam",https://vietnamnet.vn/giua-dem-bi-thu-thang-dien-thoai-chu-tich-ha-giang-hoi-gia-cam-353743.html,,"
                            25/01/2017   07:07 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng kiểm tra công tác chiến đấu tại Sư đoàn Chiến thắng,https://vietnamnet.vn/thu-tuong-kiem-tra-cong-tac-chien-dau-tai-su-doan-chien-thang-353704.html,,"
                            24/01/2017   18:21 (GMT+07:00)
                        "
Thời sự,Chính trị,Tổng bí thư chúc Tết Văn phòng TƯ Đảng,https://vietnamnet.vn/tong-bi-thu-chuc-tet-van-phong-tu-dang-353729.html,,"
                            24/01/2017   20:06 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng gặp mặt thành viên Chính phủ các thời kỳ,https://vietnamnet.vn/thu-tuong-gap-mat-thanh-vien-chinh-phu-cac-thoi-ky-353734.html,,"
                            24/01/2017   21:37 (GMT+07:00)
                        "
Thời sự,Chính trị,Sự thật vụ Chủ tịch Sóc Trăng than không có xe riêng,https://vietnamnet.vn/su-that-vu-chu-tich-soc-trang-than-khong-co-xe-rieng-353702.html,,"
                            24/01/2017   18:47 (GMT+07:00)
                        "
Thời sự,Chính trị,Phản ứng của VN về việc Mỹ thông báo rút khỏi TPP,https://vietnamnet.vn/phan-ung-cua-vn-ve-viec-my-thong-bao-rut-khoi-tpp-353730.html,,"
                            24/01/2017   20:15 (GMT+07:00)
                        "
Thời sự,Chính trị,Thủ tướng trăn trở về tỷ lệ ung thư tăng cao,https://vietnamnet.vn/thu-tuong-tran-tro-ve-ty-le-ung-thu-tang-cao-351635.html,,"
                            12/01/2017   19:35 (GMT+07:00)
                        "
Thời sự,Chính trị,"Tổng bí thư chúc Tết lãnh đạo, nguyên lãnh đạo Đảng, Nhà nước",https://vietnamnet.vn/tong-bi-thu-chuc-tet-lanh-dao-nguyen-lanh-dao-dang-nha-nuoc-353809.html,,"
                            25/01/2017   13:19 (GMT+07:00)
                        "
Thời sự,Chính trị,"Donald Trump nắm quyền, chính sách đối ngoại VN nhất quán",https://vietnamnet.vn/donald-trump-nam-quyen-chinh-sach-doi-ngoai-vn-nhat-quan-351738.html,,"
                            13/01/2017   13:12 (GMT+07:00)
                        "
Thời sự,Chính trị,Tổng bí thư Việt Nam - Trung Quốc hội đàm,https://vietnamnet.vn/tong-bi-thu-viet-nam-trung-quoc-hoi-dam-351643.html,,"
                            12/01/2017   20:26 (GMT+07:00)
                        "
Góc nhìn thẳng,,"Buộc Facebook, Youtube nghĩa vụ hợp tác chặn thông tin xấu độc",https://vietnamnet.vn/buoc-facebook-youtube-nghia-vu-hop-tac-chan-thong-tin-xau-doc-351813.html,,"
                            13/01/2017   15:56 (GMT+07:00)
                        "
